anio,provincia_id,carrera_grupo,estudiantes_total,estudiantes_varones,estudiantes_mujeres,nuevos_inscriptos_total,nuevos_inscriptos_varones,nuevos_inscriptos_mujeres,egresados_total,egresados_varones,egresados_mujeres,estudiantes_mujeres_pct,estudiantes_grupo_pct
2013,54,Salud,3572.0,795.0,2777.0,883.0,191.0,692.0,213.0,35.0,178.0,0.7774356103023516,0.1465375779455202
2013,54,Sociales,2521.0,925.0,1596.0,857.0,314.0,543.0,39.0,14.0,25.0,0.6330821102737009,0.10342139809648834
2013,54,Tecnologia,1247.0,1071.0,176.0,338.0,280.0,58.0,24.0,22.0,2.0,0.14113873295910184,0.05115687561535937
2013,66,Arte,10.0,1.0,9.0,0.0,0.0,0.0,6.0,0.0,6.0,0.9,0.00034990727457223837
2013,66,Derecho,169.0,40.0,129.0,43.0,23.0,20.0,7.0,1.0,6.0,0.7633136094674556,0.005913432940270828
2013,66,Economicas,7457.0,2974.0,4483.0,1517.0,619.0,898.0,57.0,32.0,25.0,0.6011800992356175,0.26092585464851814
2013,66,Educacion,960.0,138.0,822.0,93.0,21.0,72.0,9.0,1.0,8.0,0.85625,0.03359109835893488
2013,66,Exactas,2271.0,1165.0,1106.0,517.0,250.0,267.0,48.0,26.0,22.0,0.48701012769704977,0.07946394205535533
2013,66,Idiomas,112.0,18.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8392857142857143,0.0039189614752090695
2013,66,Ingenieria,2998.0,2300.0,698.0,767.0,569.0,198.0,47.0,38.0,9.0,0.23282188125416944,0.10490220091675706
2013,66,Naturales,3937.0,2061.0,1876.0,777.0,400.0,377.0,92.0,48.0,44.0,0.47650495300990603,0.13775849399909024
2013,66,Psicologia,25.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0008747681864305958
2013,66,Salud,5015.0,911.0,4104.0,1218.0,283.0,935.0,162.0,16.0,146.0,0.8183449651046859,0.17547849819797753
2013,66,Sociales,3083.0,1163.0,1920.0,552.0,238.0,314.0,24.0,8.0,16.0,0.6227700291923451,0.10787641275062108
2013,66,Tecnologia,2542.0,1859.0,683.0,609.0,487.0,122.0,77.0,47.0,30.0,0.26868607395751376,0.08894642919626299
2013,70,Arquitectura,1289.0,708.0,581.0,208.0,102.0,106.0,73.0,27.0,46.0,0.45073700543056633,0.06669426191338541
2013,70,Arte,1009.0,435.0,574.0,251.0,111.0,140.0,33.0,10.0,23.0,0.5688800792864221,0.052206757386040255
2013,70,Derecho,1876.0,634.0,1242.0,310.0,116.0,194.0,35.0,5.0,30.0,0.662046908315565,0.0970662803332126
2013,70,Economicas,4286.0,1680.0,2606.0,764.0,290.0,474.0,164.0,63.0,101.0,0.6080261315912272,0.22176230144357634
2013,70,Educacion,390.0,62.0,328.0,76.0,13.0,63.0,41.0,13.0,28.0,0.841025641025641,0.020179024163087908
2013,70,Exactas,1327.0,667.0,660.0,269.0,123.0,146.0,57.0,28.0,29.0,0.49736247174076864,0.06866042324209655
2013,70,Idiomas,210.0,36.0,174.0,67.0,14.0,53.0,0.0,0.0,0.0,0.8285714285714286,0.010865628395508874
2013,70,Ingenieria,2395.0,1985.0,410.0,458.0,373.0,85.0,114.0,92.0,22.0,0.17118997912317327,0.12391990479639882
2013,70,Naturales,1594.0,815.0,779.0,284.0,136.0,148.0,77.0,34.0,43.0,0.4887076537013802,0.08247529363067212
2013,70,Policial,6.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,1.0,0.00031044652558596784
2013,70,Psicologia,764.0,82.0,682.0,123.0,12.0,111.0,22.0,1.0,21.0,0.8926701570680629,0.03953019092461323
2013,70,Salud,736.0,300.0,436.0,231.0,97.0,134.0,79.0,20.0,59.0,0.592391304347826,0.03808144047187872
2013,70,Sociales,1789.0,692.0,1097.0,393.0,166.0,227.0,43.0,17.0,26.0,0.6131917272219117,0.09256480571221606
2013,70,Tecnologia,1656.0,1293.0,363.0,368.0,290.0,78.0,25.0,8.0,17.0,0.21920289855072464,0.08568324106172712
2013,74,Arquitectura,54.0,49.0,5.0,27.0,23.0,4.0,0.0,0.0,0.0,0.09259259259259259,0.004101161995898838
2013,74,Arte,396.0,223.0,173.0,229.0,112.0,117.0,4.0,4.0,0.0,0.43686868686868685,0.03007518796992481
2013,74,Derecho,484.0,159.0,325.0,176.0,55.0,121.0,1.0,1.0,0.0,0.6714876033057852,0.036758563074352546
2013,74,Economicas,1579.0,629.0,950.0,267.0,95.0,172.0,55.0,32.0,23.0,0.6016466117796073,0.11992101465785676
2013,74,Educacion,528.0,97.0,431.0,65.0,16.0,49.0,17.0,5.0,12.0,0.8162878787878788,0.040100250626566414
2013,74,Exactas,1074.0,603.0,471.0,317.0,170.0,147.0,41.0,20.0,21.0,0.43854748603351956,0.08156755525176577
2013,74,Idiomas,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.000531632110579479
2013,74,Ingenieria,1147.0,988.0,159.0,293.0,261.0,32.0,24.0,23.0,1.0,0.13862249346120314,0.08711171869066606
2013,74,Naturales,1567.0,620.0,947.0,458.0,179.0,279.0,63.0,21.0,42.0,0.6043395022335674,0.1190096453254348
2013,74,Psicologia,1867.0,385.0,1482.0,342.0,90.0,252.0,97.0,15.0,82.0,0.7937868237814676,0.1417938786359839
2013,74,Salud,2585.0,538.0,2047.0,748.0,159.0,589.0,82.0,16.0,66.0,0.7918762088974854,0.19632414369256473
2013,74,Sociales,671.0,225.0,446.0,187.0,60.0,127.0,33.0,12.0,21.0,0.6646795827123696,0.050960735171261484
2013,74,Tecnologia,1208.0,960.0,248.0,349.0,294.0,55.0,60.0,41.0,19.0,0.2052980132450331,0.09174451279714438
2013,78,Economicas,2051.0,708.0,1343.0,804.0,280.0,524.0,31.0,6.0,25.0,0.6548025353486104,0.3659232827832293
2013,78,Educacion,194.0,66.0,128.0,147.0,45.0,102.0,2.0,0.0,2.0,0.6597938144329897,0.03461195361284567
2013,78,Exactas,90.0,38.0,52.0,35.0,19.0,16.0,0.0,0.0,0.0,0.5777777777777777,0.016057091882247992
2013,78,Ingenieria,81.0,72.0,9.0,29.0,24.0,5.0,0.0,0.0,0.0,0.1111111111111111,0.014451382694023194
2013,78,Naturales,795.0,463.0,332.0,521.0,327.0,194.0,7.0,5.0,2.0,0.4176100628930818,0.14183764495985726
2013,78,Psicologia,883.0,131.0,752.0,380.0,63.0,317.0,12.0,2.0,10.0,0.8516421291053228,0.1575379125780553
2013,78,Salud,796.0,193.0,603.0,342.0,86.0,256.0,29.0,7.0,22.0,0.757537688442211,0.14201605709188225
2013,78,Sociales,172.0,66.0,106.0,51.0,25.0,26.0,0.0,0.0,0.0,0.6162790697674418,0.030686886708296165
2013,78,Tecnologia,543.0,381.0,162.0,222.0,158.0,64.0,13.0,7.0,6.0,0.2983425414364641,0.09687778768956289
2013,82,Arquitectura,8983.0,4329.0,4654.0,1543.0,736.0,807.0,519.0,188.0,331.0,0.5180897250361794,0.0669084896244544
2013,82,Arte,6091.0,2814.0,3277.0,1626.0,878.0,748.0,156.0,58.0,98.0,0.5380068954194713,0.04536787379523008
2013,82,Derecho,21597.0,8575.0,13022.0,3794.0,1594.0,2200.0,1854.0,664.0,1190.0,0.6029541139973145,0.16086192256699788
2013,82,Economicas,20476.0,8778.0,11698.0,2855.0,1390.0,1465.0,1087.0,433.0,654.0,0.5713029888650127,0.1525123270121706
2013,82,Educacion,2318.0,410.0,1908.0,535.0,98.0,437.0,84.0,22.0,62.0,0.823123382226057,0.01726526538455809
2013,82,Exactas,3951.0,1662.0,2289.0,690.0,332.0,358.0,451.0,171.0,280.0,0.5793470007593015,0.029428413949261868
2013,82,Idiomas,646.0,79.0,567.0,196.0,22.0,174.0,26.0,3.0,23.0,0.8777089783281734,0.004811631336680123
2013,82,Ingenieria,6279.0,4912.0,1367.0,1176.0,890.0,286.0,717.0,558.0,159.0,0.2177098264054786,0.04676816279104411
2013,82,Naturales,10303.0,5791.0,4512.0,1895.0,1044.0,851.0,687.0,392.0,295.0,0.4379306997961759,0.07674030597804228
2013,82,Otros,3171.0,1335.0,1836.0,2035.0,851.0,1184.0,3858.0,1285.0,2573.0,0.5789971617786187,0.023618704285778128
2013,82,Policial,80.0,25.0,55.0,26.0,7.0,19.0,8.0,2.0,6.0,0.6875,0.0005958676577932042
2013,82,Psicologia,7887.0,1561.0,6326.0,1899.0,423.0,1476.0,346.0,60.0,286.0,0.802079371117028,0.058745102712687514
2013,82,Salud,29419.0,8701.0,20718.0,6076.0,1690.0,4386.0,2763.0,828.0,1935.0,0.7042387572657126,0.2191228828077284
2013,82,Sociales,9617.0,3772.0,5845.0,1955.0,832.0,1123.0,416.0,152.0,264.0,0.6077778933139233,0.07163074081246555
2013,82,Tecnologia,3440.0,2878.0,562.0,685.0,561.0,124.0,65.0,52.0,13.0,0.1633720930232558,0.025622309285107777
2013,86,Arquitectura,43.0,37.0,6.0,32.0,27.0,5.0,1.0,1.0,0.0,0.13953488372093023,0.0025472424619394584
2013,86,Arte,27.0,23.0,4.0,8.0,6.0,2.0,3.0,3.0,0.0,0.14814814814814814,0.0015994313133108227
2013,86,Economicas,3384.0,1511.0,1873.0,631.0,333.0,298.0,133.0,57.0,76.0,0.5534869976359338,0.20046205793495647
2013,86,Educacion,6768.0,927.0,5841.0,1819.0,394.0,1425.0,919.0,80.0,839.0,0.863031914893617,0.40092411586991294
2013,86,Exactas,267.0,132.0,135.0,95.0,52.0,43.0,4.0,1.0,3.0,0.5056179775280899,0.015816598542740357
2013,86,Idiomas,152.0,48.0,104.0,72.0,27.0,45.0,0.0,0.0,0.0,0.6842105263157895,0.009004205911972039
2013,86,Ingenieria,1118.0,883.0,235.0,238.0,171.0,67.0,17.0,11.0,6.0,0.2101967799642218,0.06622830401042593
2013,86,Naturales,1644.0,668.0,976.0,339.0,131.0,208.0,30.0,15.0,15.0,0.5936739659367397,0.09738759552159232
2013,86,Psicologia,378.0,29.0,349.0,59.0,5.0,54.0,38.0,3.0,35.0,0.9232804232804233,0.02239203838635152
2013,86,Salud,956.0,178.0,778.0,98.0,29.0,69.0,89.0,17.0,72.0,0.8138075313807531,0.056631716130560984
2013,86,Sociales,748.0,288.0,460.0,148.0,65.0,83.0,29.0,14.0,15.0,0.6149732620320856,0.044310171198388724
2013,86,Tecnologia,1396.0,996.0,400.0,288.0,222.0,66.0,38.0,22.0,16.0,0.28653295128939826,0.08269652271784847
2014,02,Arquitectura,26563.0,12786.0,13777.0,4736.0,2142.0,2594.0,1520.0,643.0,877.0,0.5186537665173362,0.04834048531568814
2014,02,Arte,35552.0,10463.0,25089.0,7893.0,2504.0,5389.0,2290.0,533.0,1757.0,0.705698694869487,0.06469905258981834
2014,02,Deporte,819.0,460.0,359.0,220.0,128.0,92.0,42.0,17.0,25.0,0.43833943833943834,0.0014904512846270596
2014,02,Derecho,56643.0,24382.0,32261.0,12228.0,5309.0,6919.0,5834.0,2408.0,3426.0,0.5695496354359763,0.10308135789393227
2014,02,Economicas,132776.0,63635.0,69141.0,29777.0,14634.0,15143.0,11031.0,4858.0,6173.0,0.5207341688256913,0.24163145270774417
2014,02,Educacion,12424.0,3230.0,9194.0,2881.0,751.0,2130.0,1985.0,357.0,1628.0,0.7400193174500966,0.022609727423939668
2014,02,Exactas,9105.0,4968.0,4137.0,1746.0,881.0,865.0,307.0,158.0,149.0,0.4543657331136738,0.016569669043381415
2014,02,Idiomas,10065.0,2509.0,7556.0,2088.0,508.0,1580.0,393.0,57.0,336.0,0.7507203179334326,0.018316718168218993
2014,02,Ingenieria,15024.0,12149.0,2875.0,3378.0,2632.0,746.0,488.0,399.0,89.0,0.1913604898828541,0.02734131880370811
2014,02,Naturales,27126.0,11078.0,16048.0,5370.0,2267.0,3103.0,1379.0,615.0,764.0,0.5916095259160953,0.04936505683369184
2014,02,Otros,1799.0,367.0,1432.0,1027.0,204.0,823.0,0.0,0.0,0.0,0.7959977765425236,0.003273897266232088
2014,02,Policial,752.0,375.0,377.0,265.0,140.0,125.0,39.0,26.0,13.0,0.5013297872340425,0.0013685218144561036
2014,02,Psicologia,44257.0,9589.0,34668.0,9392.0,2360.0,7032.0,3256.0,546.0,2710.0,0.7833337099215943,0.08054078449785076
2014,02,Salud,91230.0,26094.0,65136.0,24229.0,7143.0,17086.0,7335.0,2065.0,5270.0,0.7139756658993752,0.16602426214472119
2014,02,Sociales,51512.0,22072.0,29440.0,8576.0,3669.0,4907.0,2849.0,1095.0,1754.0,0.571517316353471,0.0937437442902431
2014,02,Tecnologia,33851.0,28274.0,5577.0,7113.0,5807.0,1306.0,1982.0,1699.0,283.0,0.1647514105934832,0.06160349992174676
2014,06,Arquitectura,12834.0,6964.0,5870.0,2096.0,1120.0,976.0,666.0,305.0,361.0,0.45737883746298896,0.03947611255336688
2014,06,Arte,15296.0,7836.0,7460.0,4424.0,2158.0,2266.0,346.0,114.0,232.0,0.4877092050209205,0.04704898064643134
2014,06,Deporte,2379.0,1763.0,616.0,885.0,661.0,224.0,134.0,102.0,32.0,0.258932324506095,0.007317568315759686
2014,06,Derecho,41633.0,17852.0,23781.0,8905.0,3939.0,4966.0,3283.0,1396.0,1887.0,0.5712055340715297,0.12805898347626019
2014,06,Economicas,80798.0,33391.0,47407.0,19970.0,8513.0,11457.0,3739.0,1474.0,2265.0,0.5867348201688161,0.24852664345386763
2014,06,Educacion,13583.0,3580.0,10003.0,4161.0,993.0,3168.0,511.0,101.0,410.0,0.7364352499447839,0.0417799623509726
2014,06,Exactas,8056.0,3669.0,4387.0,1779.0,791.0,988.0,410.0,189.0,221.0,0.5445630585898709,0.024779457903219854
2014,06,Idiomas,1315.0,252.0,1063.0,278.0,69.0,209.0,57.0,13.0,44.0,0.8083650190114069,0.004044809724768385
2014,06,Ingenieria,19046.0,15645.0,3401.0,4320.0,3489.0,831.0,795.0,652.0,143.0,0.17856767825265146,0.058583609139116845
2014,06,Letras,384.0,79.0,305.0,0.0,0.0,0.0,3.0,1.0,2.0,0.7942708333333334,0.001181145957650996
2014,06,Naturales,20733.0,9667.0,11066.0,4324.0,1931.0,2393.0,1071.0,523.0,548.0,0.5337384845415521,0.06377265401035963
2014,06,Policial,462.0,219.0,243.0,132.0,54.0,78.0,16.0,10.0,6.0,0.525974025974026,0.0014210662302988545
2014,06,Psicologia,17471.0,3159.0,14312.0,3844.0,777.0,3067.0,698.0,86.0,612.0,0.8191860797893652,0.05373906517218893
2014,06,Salud,34097.0,8134.0,25963.0,9115.0,1923.0,7192.0,2383.0,509.0,1874.0,0.7614452884417984,0.1048789940573594
2014,06,Sociales,29048.0,12404.0,16644.0,7508.0,3400.0,4108.0,1321.0,443.0,878.0,0.5729826494078766,0.08934877025480763
2014,06,Tecnologia,27973.0,23379.0,4594.0,6086.0,5176.0,910.0,821.0,663.0,158.0,0.16422979301469273,0.08604217675357112
2014,10,Derecho,1279.0,565.0,714.0,398.0,181.0,217.0,27.0,9.0,18.0,0.5582486317435497,0.1359192348565356
2014,10,Economicas,1576.0,719.0,857.0,262.0,129.0,133.0,60.0,23.0,37.0,0.5437817258883249,0.16748140276301807
2014,10,Educacion,1012.0,393.0,619.0,360.0,129.0,231.0,51.0,20.0,31.0,0.6116600790513834,0.1075451647183847
2014,10,Exactas,688.0,344.0,344.0,177.0,123.0,54.0,38.0,17.0,21.0,0.5,0.07311370882040383
2014,10,Idiomas,213.0,54.0,159.0,36.0,8.0,28.0,9.0,2.0,7.0,0.7464788732394366,0.02263549415515409
2014,10,Ingenieria,284.0,240.0,44.0,52.0,44.0,8.0,1.0,1.0,0.0,0.15492957746478872,0.03018065887353879
2014,10,Naturales,1126.0,581.0,545.0,217.0,116.0,101.0,45.0,18.0,27.0,0.48401420959147423,0.11965993623804463
2014,10,Policial,61.0,25.0,36.0,0.0,0.0,0.0,56.0,23.0,33.0,0.5901639344262295,0.006482465462274176
2014,10,Psicologia,511.0,133.0,378.0,113.0,31.0,82.0,47.0,4.0,43.0,0.7397260273972602,0.05430393198724761
2014,10,Salud,1237.0,327.0,910.0,250.0,46.0,204.0,35.0,11.0,24.0,0.7356507679870655,0.1314558979808714
2014,10,Sociales,291.0,112.0,179.0,52.0,25.0,27.0,5.0,3.0,2.0,0.6151202749140894,0.030924548352816154
2014,10,Tecnologia,1132.0,896.0,236.0,278.0,216.0,62.0,54.0,46.0,8.0,0.20848056537102475,0.12029755579171095
2014,14,Arquitectura,139.0,105.0,34.0,31.0,20.0,11.0,12.0,9.0,3.0,0.2446043165467626,0.0023586906721419967
2014,14,Arte,648.0,168.0,480.0,169.0,41.0,128.0,58.0,14.0,44.0,0.7407407407407407,0.010995910471568445
2014,14,Derecho,28622.0,13767.0,14855.0,11665.0,5672.0,5993.0,3184.0,1412.0,1772.0,0.5190063587450213,0.48568665048955556
2014,14,Economicas,22394.0,11470.0,10924.0,10031.0,5228.0,4803.0,731.0,337.0,394.0,0.4878092346164151,0.3800037331794811
2014,14,Educacion,1542.0,276.0,1266.0,776.0,148.0,628.0,66.0,6.0,60.0,0.8210116731517509,0.026166194362898982
2014,14,Naturales,253.0,132.0,121.0,162.0,81.0,81.0,3.0,1.0,2.0,0.4782608695652174,0.00429315640325126
2014,14,Psicologia,807.0,202.0,605.0,256.0,67.0,189.0,59.0,11.0,48.0,0.7496902106567535,0.013693981096536627
2014,14,Sociales,1600.0,601.0,999.0,807.0,309.0,498.0,155.0,30.0,125.0,0.624375,0.027150396226094924
2014,14,Tecnologia,2926.0,2575.0,351.0,1420.0,1254.0,166.0,53.0,51.0,2.0,0.11995898838004102,0.049651287098471095
2014,22,Arquitectura,2811.0,1413.0,1398.0,465.0,258.0,207.0,72.0,34.0,38.0,0.4973319103521878,0.05695125410267839
2014,22,Arte,1365.0,605.0,760.0,377.0,163.0,214.0,106.0,49.0,57.0,0.5567765567765568,0.027655091373232302
2014,22,Derecho,13772.0,6192.0,7580.0,3452.0,1490.0,1962.0,853.0,365.0,488.0,0.5503920999128666,0.27902265083674377
2014,22,Economicas,7854.0,3464.0,4390.0,1188.0,565.0,623.0,568.0,269.0,299.0,0.5589508530685001,0.15912314113213663
2014,22,Educacion,1158.0,242.0,916.0,352.0,93.0,259.0,44.0,5.0,39.0,0.7910189982728842,0.023461242351797074
2014,22,Exactas,801.0,357.0,444.0,198.0,95.0,103.0,16.0,9.0,7.0,0.5543071161048689,0.01622837230033632
2014,22,Idiomas,9.0,3.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.00018234126180153166
2014,22,Ingenieria,2903.0,2421.0,482.0,690.0,558.0,132.0,81.0,68.0,13.0,0.16603513606613848,0.058815187001094046
2014,22,Naturales,5702.0,3129.0,2573.0,966.0,498.0,468.0,340.0,219.0,121.0,0.4512451771308313,0.1155233194213704
2014,22,Otros,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,6.0,,0.0
2014,22,Policial,827.0,278.0,549.0,222.0,89.0,133.0,35.0,11.0,24.0,0.6638452237001209,0.016755135945540744
2014,22,Salud,7711.0,2295.0,5416.0,1841.0,541.0,1300.0,585.0,174.0,411.0,0.7023732330437038,0.1562259410835123
2014,22,Sociales,1470.0,588.0,882.0,334.0,139.0,195.0,65.0,21.0,44.0,0.6,0.02978240609425017
2014,22,Tecnologia,2975.0,2180.0,795.0,540.0,430.0,110.0,95.0,51.0,44.0,0.2672268907563025,0.0602739170955063
2014,26,Derecho,2727.0,1048.0,1679.0,690.0,271.0,419.0,81.0,29.0,52.0,0.6156949028236157,0.20144788357834084
2014,26,Economicas,4616.0,1382.0,3234.0,1131.0,340.0,791.0,69.0,21.0,48.0,0.7006065857885615,0.34099135702149663
2014,26,Educacion,65.0,13.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.004801654724089532
2014,26,Exactas,527.0,219.0,308.0,112.0,49.0,63.0,18.0,12.0,6.0,0.5844402277039848,0.03893033907069513
2014,26,Idiomas,58.0,7.0,51.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8793103448275862,0.00428455344611066
2014,26,Ingenieria,1025.0,735.0,290.0,223.0,157.0,66.0,25.0,22.0,3.0,0.28292682926829266,0.07571840141833494
2014,26,Naturales,1465.0,466.0,999.0,394.0,135.0,259.0,78.0,22.0,56.0,0.6819112627986348,0.10822191031986407
2014,26,Psicologia,564.0,50.0,514.0,184.0,19.0,165.0,3.0,1.0,2.0,0.9113475177304965,0.04166358868286917
2014,26,Salud,484.0,71.0,413.0,138.0,20.0,118.0,30.0,5.0,25.0,0.8533057851239669,0.03575385979168206
2014,26,Sociales,996.0,376.0,620.0,444.0,163.0,281.0,13.0,4.0,9.0,0.6224899598393574,0.0735761246952796
2014,26,Tecnologia,1010.0,844.0,166.0,221.0,190.0,31.0,60.0,45.0,15.0,0.16435643564356436,0.07461032725123735
2014,30,Economicas,554.0,263.0,291.0,102.0,47.0,55.0,92.0,39.0,53.0,0.5252707581227437,0.18241685874217978
2014,30,Idiomas,83.0,24.0,59.0,17.0,9.0,8.0,12.0,1.0,11.0,0.7108433734939759,0.02732960158050708
2014,30,Psicologia,352.0,91.0,261.0,62.0,8.0,54.0,40.0,10.0,30.0,0.7414772727272727,0.11590385248600593
2014,30,Religion,407.0,379.0,28.0,108.0,99.0,9.0,37.0,35.0,2.0,0.0687960687960688,0.13401382943694434
2014,30,Salud,1358.0,500.0,858.0,223.0,85.0,138.0,173.0,50.0,123.0,0.6318114874815906,0.44715179453407966
2014,30,Sociales,123.0,57.0,66.0,31.0,19.0,12.0,13.0,5.0,8.0,0.5365853658536586,0.0405004939084623
2014,30,Tecnologia,160.0,148.0,12.0,20.0,20.0,0.0,12.0,12.0,0.0,0.075,0.052683569311820874
2014,34,Derecho,20.0,8.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6,0.002324230098779779
2014,34,Economicas,2616.0,1211.0,1405.0,715.0,395.0,320.0,127.0,39.0,88.0,0.5370795107033639,0.30400929692039513
2014,34,Educacion,435.0,186.0,249.0,0.0,0.0,0.0,95.0,22.0,73.0,0.5724137931034483,0.0505520046484602
2014,34,Ingenieria,634.0,409.0,225.0,215.0,128.0,87.0,9.0,5.0,4.0,0.3548895899053628,0.073678094131319
2014,34,Naturales,995.0,462.0,533.0,354.0,158.0,196.0,39.0,18.0,21.0,0.535678391959799,0.11563044741429401
2014,34,Psicologia,944.0,129.0,815.0,360.0,65.0,295.0,19.0,1.0,18.0,0.8633474576271186,0.10970366066240558
2014,34,Salud,2709.0,698.0,2011.0,823.0,206.0,617.0,189.0,46.0,143.0,0.7423403469915097,0.3148169668797211
2014,34,Tecnologia,252.0,198.0,54.0,201.0,161.0,40.0,0.0,0.0,0.0,0.21428571428571427,0.029285299244625217
2014,38,Deporte,28.0,20.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.001782417722324782
2014,38,Economicas,3162.0,1420.0,1742.0,596.0,287.0,309.0,30.0,10.0,20.0,0.5509171410499684,0.20128588707110573
2014,38,Educacion,1394.0,336.0,1058.0,299.0,80.0,219.0,37.0,9.0,28.0,0.7589670014347202,0.08873893946145521
2014,38,Exactas,807.0,346.0,461.0,190.0,64.0,126.0,3.0,2.0,1.0,0.5712515489467163,0.05137182506843211
2014,38,Ingenieria,686.0,519.0,167.0,183.0,131.0,52.0,1.0,1.0,0.0,0.2434402332361516,0.04366923419695716
2014,38,Naturales,3238.0,1283.0,1955.0,1056.0,473.0,583.0,14.0,2.0,12.0,0.6037677578752316,0.20612387803170157
2014,38,Psicologia,55.0,6.0,49.0,5.0,3.0,2.0,0.0,0.0,0.0,0.8909090909090909,0.0035011776688522503
2014,38,Salud,397.0,111.0,286.0,154.0,40.0,114.0,0.0,0.0,0.0,0.7204030226700252,0.025272136991533516
2014,38,Sociales,2769.0,1137.0,1632.0,732.0,311.0,421.0,37.0,19.0,18.0,0.5893824485373781,0.17626838118276147
2014,38,Tecnologia,3173.0,2398.0,775.0,625.0,481.0,144.0,56.0,35.0,21.0,0.2442483454144343,0.2019861226048762
2014,42,Derecho,1517.0,485.0,1032.0,628.0,202.0,426.0,60.0,14.0,46.0,0.6802900461437047,0.19256156384869255
2014,42,Economicas,1539.0,615.0,924.0,321.0,130.0,191.0,89.0,45.0,44.0,0.6003898635477583,0.19535415079969534
2014,42,Educacion,999.0,132.0,867.0,499.0,70.0,429.0,6.0,1.0,5.0,0.8678678678678678,0.1268088347296268
2014,42,Exactas,390.0,177.0,213.0,100.0,42.0,58.0,15.0,4.0,11.0,0.5461538461538461,0.04950495049504951
2014,42,Idiomas,55.0,6.0,49.0,20.0,2.0,18.0,0.0,0.0,0.0,0.8909090909090909,0.006981467377506981
2014,42,Ingenieria,316.0,275.0,41.0,85.0,71.0,14.0,18.0,18.0,0.0,0.12974683544303797,0.04011170347804011
2014,42,Naturales,2115.0,1194.0,921.0,411.0,238.0,173.0,148.0,95.0,53.0,0.43546099290780144,0.2684691546077685
2014,42,Salud,79.0,16.0,63.0,0.0,0.0,0.0,4.0,1.0,3.0,0.7974683544303798,0.010027925869510028
2014,42,Sociales,401.0,135.0,266.0,162.0,58.0,104.0,10.0,0.0,10.0,0.6633416458852868,0.0509012439705509
2014,42,Tecnologia,467.0,360.0,107.0,151.0,129.0,22.0,20.0,14.0,6.0,0.2291220556745182,0.05927900482355928
2014,46,Arquitectura,816.0,474.0,342.0,117.0,77.0,40.0,8.0,4.0,4.0,0.41911764705882354,0.03653131575412992
2014,46,Arte,652.0,323.0,329.0,204.0,117.0,87.0,52.0,24.0,28.0,0.504601226993865,0.02918923758785871
2014,46,Derecho,2691.0,942.0,1749.0,436.0,178.0,258.0,117.0,38.0,79.0,0.6499442586399108,0.12047275820387697
2014,46,Economicas,2787.0,1223.0,1564.0,561.0,244.0,317.0,102.0,37.0,65.0,0.5611768927161823,0.12477056005730403
2014,46,Educacion,2173.0,406.0,1767.0,719.0,154.0,565.0,45.0,5.0,40.0,0.8131615278416935,0.09728253570309352
2014,46,Exactas,65.0,44.0,21.0,15.0,12.0,3.0,27.0,17.0,10.0,0.3230769230769231,0.0029099700049245647
2014,46,Idiomas,120.0,43.0,77.0,40.0,16.0,24.0,9.0,5.0,4.0,0.6416666666666667,0.005372252316783812
2014,46,Ingenieria,567.0,444.0,123.0,162.0,139.0,23.0,6.0,3.0,3.0,0.21693121693121692,0.02538389219680351
2014,46,Naturales,1210.0,617.0,593.0,244.0,110.0,134.0,12.0,5.0,7.0,0.4900826446280992,0.054170210860903435
2014,46,Policial,448.0,144.0,304.0,70.0,26.0,44.0,13.0,3.0,10.0,0.6785714285714286,0.02005640864932623
2014,46,Psicologia,662.0,163.0,499.0,118.0,26.0,92.0,109.0,33.0,76.0,0.7537764350453172,0.02963692528092403
2014,46,Religion,44.0,23.0,21.0,8.0,4.0,4.0,0.0,0.0,0.0,0.4772727272727273,0.0019698258494873977
2014,46,Salud,5867.0,1860.0,4007.0,932.0,288.0,644.0,221.0,88.0,133.0,0.6829725583773649,0.26265836952142185
2014,46,Sociales,890.0,420.0,470.0,158.0,81.0,77.0,20.0,6.0,14.0,0.5280898876404494,0.03984420468281327
2014,46,Tecnologia,3345.0,2531.0,814.0,729.0,527.0,202.0,106.0,80.0,26.0,0.24334828101644246,0.14975153333034874
2014,50,Arquitectura,2696.0,1066.0,1630.0,450.0,175.0,275.0,282.0,76.0,206.0,0.6045994065281899,0.05309385954547245
2014,50,Arte,3005.0,1057.0,1948.0,501.0,181.0,320.0,112.0,23.0,89.0,0.648252911813644,0.05917917208239789
2014,50,Deporte,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.00013785497656465398
2014,50,Derecho,8175.0,2988.0,5187.0,1332.0,566.0,766.0,471.0,189.0,282.0,0.6344954128440367,0.1609949190594352
