anio,carrera_grupo,carrera_nombre,estudiantes_total,estudiantes_varones,estudiantes_mujeres,nuevos_inscriptos_total,nuevos_inscriptos_varones,nuevos_inscriptos_mujeres,egresados_total,egresados_varones,egresados_mujeres,estudiantes_mujeres_pct,inscripciones_mujeres_pct
2012,Ingenieria,Matematica,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,
2012,Ingenieria,Produccion e Ingenieria Agropecuaria,337.0,242.0,95.0,37.0,20.0,17.0,2.0,2.0,0.0,0.2818991097922849,0.4594594594594595
2012,Ingenieria,Tecnologia e Ingenieria Minera,73.0,58.0,15.0,19.0,13.0,6.0,1.0,1.0,0.0,0.2054794520547945,0.3157894736842105
2012,Ingenieria,Tecnologia e Ingenieria en Alimentos,225.0,99.0,126.0,73.0,29.0,44.0,20.0,10.0,10.0,0.56,0.6027397260273972
2012,Ingenieria,Tecnologia y Ciencias Aplicadas,55.0,18.0,37.0,32.0,11.0,21.0,1.0,0.0,1.0,0.6727272727272727,0.65625
2012,Ingenieria,Topografia y Cartografia,5.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.2,0.5
2012,Letras,Aleman,29.0,12.0,17.0,7.0,2.0,5.0,1.0,0.0,1.0,0.5862068965517241,0.7142857142857143
2012,Letras,Criminologia,543.0,110.0,433.0,163.0,36.0,127.0,80.0,19.0,61.0,0.7974217311233885,0.7791411042944786
2012,Letras,Frances,23.0,7.0,16.0,7.0,4.0,3.0,0.0,0.0,0.0,0.6956521739130435,0.42857142857142855
2012,Letras,Italiano,54.0,9.0,45.0,12.0,4.0,8.0,2.0,1.0,1.0,0.8333333333333334,0.6666666666666666
2012,Letras,Letras,1623.0,361.0,1262.0,297.0,80.0,217.0,88.0,15.0,73.0,0.7775723967960567,0.7306397306397306
2012,Letras,Periodismo,1860.0,494.0,1366.0,259.0,78.0,181.0,24.0,2.0,22.0,0.7344086021505376,0.6988416988416989
2012,Naturales,Accidentologia,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,3.0,,
2012,Naturales,Actividad Fisica y Deportes,72.0,55.0,17.0,28.0,20.0,8.0,3.0,1.0,2.0,0.2361111111111111,0.2857142857142857
2012,Naturales,Administracion de Empresas Agropecuarias,1164.0,659.0,505.0,442.0,275.0,167.0,81.0,43.0,38.0,0.4338487972508591,0.3778280542986425
2012,Naturales,Administracion y Gestion Ambiental,2079.0,1004.0,1075.0,686.0,353.0,333.0,171.0,85.0,86.0,0.517075517075517,0.48542274052478135
2012,Naturales,Administracion y Gestion Cultural,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2012,Naturales,Agrimensura,394.0,278.0,116.0,17.0,10.0,7.0,34.0,31.0,3.0,0.29441624365482233,0.4117647058823529
2012,Naturales,Artes Audiovisuales,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,
2012,Naturales,Astronomia,54.0,27.0,27.0,12.0,5.0,7.0,5.0,2.0,3.0,0.5,0.5833333333333334
2012,Naturales,Bibliotecologia y Documentacion,101.0,29.0,72.0,101.0,29.0,72.0,0.0,0.0,0.0,0.7128712871287128,0.7128712871287128
2012,Naturales,Bioingenieria,61.0,23.0,38.0,12.0,4.0,8.0,0.0,0.0,0.0,0.6229508196721312,0.6666666666666666
2012,Naturales,Biologia,17295.0,5608.0,11687.0,3441.0,1148.0,2293.0,1086.0,317.0,769.0,0.6757444348077479,0.6663760534728277
2012,Naturales,Bromatologia,272.0,97.0,175.0,67.0,16.0,51.0,6.0,2.0,4.0,0.6433823529411765,0.7611940298507462
2012,Naturales,Ciencia Politica,70.0,56.0,14.0,0.0,0.0,0.0,12.0,0.0,12.0,0.2,
2012,Naturales,Ciencias de la Educacion,51.0,31.0,20.0,0.0,0.0,0.0,1.0,0.0,1.0,0.39215686274509803,
2012,Naturales,Ciencias del Ambiente y Recursos Naturales,9744.0,3774.0,5970.0,2918.0,1162.0,1756.0,435.0,167.0,268.0,0.6126847290640394,0.6017820424948594
2012,Naturales,"Computacion, Sistemas e Informatica",38.0,27.0,11.0,17.0,11.0,6.0,5.0,4.0,1.0,0.2894736842105263,0.35294117647058826
2012,Naturales,Comunicacion Social,178.0,83.0,95.0,80.0,41.0,39.0,0.0,0.0,0.0,0.5337078651685393,0.4875
2012,Naturales,Criminologia,148.0,54.0,94.0,75.0,36.0,39.0,0.0,0.0,0.0,0.6351351351351351,0.52
2012,Naturales,Dermatologia y Podologia,73.0,11.0,62.0,53.0,7.0,46.0,2.0,0.0,2.0,0.8493150684931506,0.8679245283018868
2012,Naturales,Enologia y Frutihorticultura,670.0,352.0,318.0,221.0,111.0,110.0,61.0,32.0,29.0,0.4746268656716418,0.497737556561086
2012,Naturales,Farmacia,28.0,1.0,27.0,9.0,0.0,9.0,1.0,0.0,1.0,0.9642857142857143,1.0
2012,Naturales,Filosofia,505.0,217.0,288.0,52.0,25.0,27.0,43.0,18.0,25.0,0.5702970297029702,0.5192307692307693
2012,Naturales,Formacion Docente de Nivel Superior y Universitario,260.0,74.0,186.0,54.0,16.0,38.0,14.0,9.0,5.0,0.7153846153846154,0.7037037037037037
2012,Naturales,Formacion Docente para el nivel medio y/o superior universitario y no,228.0,40.0,188.0,85.0,15.0,70.0,19.0,5.0,14.0,0.8245614035087719,0.8235294117647058
2012,Naturales,Geofisica,254.0,152.0,102.0,70.0,46.0,24.0,5.0,3.0,2.0,0.4015748031496063,0.34285714285714286
2012,Naturales,Geografia,3014.0,1199.0,1815.0,705.0,274.0,431.0,83.0,34.0,49.0,0.6021897810218978,0.6113475177304964
2012,Naturales,Gestion y Administracion de Empresas,318.0,169.0,149.0,260.0,127.0,133.0,5.0,5.0,0.0,0.46855345911949686,0.5115384615384615
2012,Naturales,Historia,21.0,6.0,15.0,6.0,1.0,5.0,0.0,0.0,0.0,0.7142857142857143,0.8333333333333334
2012,Naturales,Ingenieria Agronomica,28595.0,20230.0,8365.0,4364.0,2997.0,1367.0,1359.0,998.0,361.0,0.29253365973072215,0.3132447296058662
2012,Naturales,Ingenieria Ambiental,1232.0,505.0,727.0,464.0,193.0,271.0,22.0,5.0,17.0,0.5900974025974026,0.584051724137931
2012,Naturales,Ingenieria Civil,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Naturales,Ingenieria Forestal e Industrias de la Madera,320.0,163.0,157.0,111.0,52.0,59.0,10.0,4.0,6.0,0.490625,0.5315315315315315
2012,Naturales,"Ingenieria Geodesta Geofisica, Nuclear, Energetica y en Petroleo",347.0,263.0,84.0,143.0,112.0,31.0,111.0,78.0,33.0,0.2420749279538905,0.21678321678321677
2012,Naturales,Ingenieria Hidraulica,37.0,24.0,13.0,17.0,13.0,4.0,9.0,2.0,7.0,0.35135135135135137,0.23529411764705882
2012,Naturales,Ingenieria Industrial,74.0,73.0,1.0,44.0,43.0,1.0,4.0,4.0,0.0,0.013513513513513514,0.022727272727272728
2012,Naturales,Ingenieria Mecanica,169.0,159.0,10.0,114.0,105.0,9.0,8.0,8.0,0.0,0.05917159763313609,0.07894736842105263
2012,Naturales,Ingenieria Metalurgica,91.0,80.0,11.0,29.0,24.0,5.0,5.0,1.0,4.0,0.12087912087912088,0.1724137931034483
2012,Naturales,Ingenieria Naval,128.0,127.0,1.0,27.0,27.0,0.0,44.0,40.0,4.0,0.0078125,0.0
2012,Naturales,Ingenieria en Agrimensura,2197.0,1594.0,603.0,543.0,393.0,150.0,68.0,51.0,17.0,0.27446517979062357,0.27624309392265195
2012,Naturales,Laboratorio,168.0,34.0,134.0,74.0,13.0,61.0,6.0,2.0,4.0,0.7976190476190477,0.8243243243243243
2012,Naturales,Medicina,95.0,19.0,76.0,50.0,10.0,40.0,11.0,2.0,9.0,0.8,0.8
2012,Naturales,Meteorologia,412.0,188.0,224.0,70.0,31.0,39.0,9.0,4.0,5.0,0.5436893203883495,0.5571428571428572
2012,Naturales,Mineria,258.0,183.0,75.0,122.0,85.0,37.0,1.0,1.0,0.0,0.29069767441860467,0.30327868852459017
2012,Naturales,Musica,341.0,290.0,51.0,152.0,129.0,23.0,5.0,5.0,0.0,0.1495601173020528,0.1513157894736842
2012,Naturales,Odontologia,125.0,66.0,59.0,35.0,17.0,18.0,17.0,10.0,7.0,0.472,0.5142857142857142
2012,Naturales,"Paisajismo, Jardineria y Floricultura",569.0,221.0,348.0,91.0,49.0,42.0,9.0,1.0,8.0,0.6115992970123023,0.46153846153846156
2012,Naturales,Produccion Animal,1638.0,1056.0,582.0,423.0,274.0,149.0,100.0,76.0,24.0,0.3553113553113553,0.35224586288416077
2012,Naturales,Produccion e Ingenieria Agropecuaria,3511.0,2336.0,1175.0,1171.0,786.0,385.0,175.0,116.0,59.0,0.3346624893192823,0.3287788215200683
2012,Naturales,Produccion e Ingenieria Pesquera,376.0,206.0,170.0,156.0,86.0,70.0,70.0,30.0,40.0,0.4521276595744681,0.44871794871794873
2012,Naturales,Quimica,21.0,14.0,7.0,21.0,14.0,7.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
2012,Naturales,Redes y Telecomunicaciones,94.0,52.0,42.0,46.0,24.0,22.0,6.0,3.0,3.0,0.44680851063829785,0.4782608695652174
2012,Naturales,Relaciones Internacionales,110.0,84.0,26.0,0.0,0.0,0.0,44.0,37.0,7.0,0.23636363636363636,
2012,Naturales,Sanidad y Saneamiento Ambiental,1576.0,542.0,1034.0,493.0,179.0,314.0,117.0,42.0,75.0,0.6560913705583756,0.6369168356997972
2012,Naturales,Sociologia,36.0,18.0,18.0,1.0,1.0,0.0,2.0,1.0,1.0,0.5,0.0
2012,Naturales,Tecnologia e Ingenieria Minera,750.0,538.0,212.0,177.0,126.0,51.0,5.0,4.0,1.0,0.2826666666666667,0.288135593220339
2012,Naturales,Tecnologia e Ingenieria en Alimentos,9205.0,3101.0,6104.0,2029.0,710.0,1319.0,545.0,166.0,379.0,0.6631178707224334,0.6500739280433712
2012,Naturales,Tecnologia y Ciencias Aplicadas,22.0,16.0,6.0,17.0,13.0,4.0,0.0,0.0,0.0,0.2727272727272727,0.23529411764705882
2012,Naturales,Topografia y Cartografia,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,,
2012,Naturales,Trabajo Social,54.0,15.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7222222222222222,
2012,Naturales,Veterinaria,7792.0,2161.0,5631.0,1230.0,340.0,890.0,306.0,111.0,195.0,0.722664271047228,0.7235772357723578
2012,Otros,Bibliotecologia y Documentacion,0.0,0.0,0.0,0.0,0.0,0.0,26.0,7.0,19.0,,
2012,Otros,Carrera No Definida,10615.0,3972.0,6643.0,5290.0,2144.0,3146.0,0.0,0.0,0.0,0.6258125294394724,0.5947069943289225
2012,Otros,Relaciones Internacionales,0.0,0.0,0.0,0.0,0.0,0.0,1687.0,542.0,1145.0,,
2012,Otros,Tecnologia y Ciencias Aplicadas,420.0,346.0,74.0,56.0,49.0,7.0,21.0,18.0,3.0,0.1761904761904762,0.125
2012,Psicologia,Ciencias de la Educacion,20.0,9.0,11.0,20.0,9.0,11.0,0.0,0.0,0.0,0.55,0.55
2012,Psicologia,Educacion Especial,1256.0,90.0,1166.0,376.0,35.0,341.0,57.0,1.0,56.0,0.928343949044586,0.9069148936170213
2012,Psicologia,Formacion Docente para el nivel medio y/o superior universitario y no,7432.0,1188.0,6244.0,2046.0,340.0,1706.0,459.0,47.0,412.0,0.8401506996770721,0.833822091886608
2012,Psicologia,Medicina,305.0,115.0,190.0,41.0,20.0,21.0,15.0,8.0,7.0,0.6229508196721312,0.5121951219512195
2012,Psicologia,Psicologia,91717.0,19376.0,72341.0,18567.0,4605.0,13962.0,5566.0,866.0,4700.0,0.7887414546921508,0.7519793181450961
2012,Psicologia,Psicopedagogia,10708.0,773.0,9935.0,2593.0,241.0,2352.0,854.0,27.0,827.0,0.9278109824430333,0.907057462398766
2012,Psicologia,Servicio Social,241.0,49.0,192.0,84.0,17.0,67.0,36.0,6.0,30.0,0.7966804979253111,0.7976190476190477
2012,Psicologia,Sociologia,1503.0,262.0,1241.0,511.0,102.0,409.0,204.0,37.0,167.0,0.8256819693945442,0.8003913894324853
2012,Psicologia,Terapia Ocupacional,15.0,2.0,13.0,0.0,0.0,0.0,42.0,5.0,37.0,0.8666666666666667,
2012,Psicologia,Trabajo Social,306.0,30.0,276.0,145.0,24.0,121.0,7.0,2.0,5.0,0.9019607843137255,0.8344827586206897
2012,Religion,Teologia,876.0,738.0,138.0,171.0,146.0,25.0,88.0,62.0,26.0,0.15753424657534246,0.14619883040935672
2012,Salud,Accidentologia,111.0,42.0,69.0,111.0,42.0,69.0,0.0,0.0,0.0,0.6216216216216216,0.6216216216216216
2012,Salud,Administracion Hospitalaria y de Sistemas de Salud,2722.0,830.0,1892.0,789.0,258.0,531.0,126.0,53.0,73.0,0.695077149155033,0.6730038022813688
2012,Salud,Anestesiologia,291.0,162.0,129.0,28.0,13.0,15.0,42.0,18.0,24.0,0.44329896907216493,0.5357142857142857
2012,Salud,Antropologia,14.0,5.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6428571428571429,
2012,Salud,Arqueologia,240.0,163.0,77.0,41.0,27.0,14.0,6.0,3.0,3.0,0.32083333333333336,0.34146341463414637
2012,Salud,Arquitectura y Urbanismo,10.0,3.0,7.0,9.0,3.0,6.0,5.0,3.0,2.0,0.7,0.6666666666666666
2012,Salud,Auxiliares de la Odontologia,48.0,5.0,43.0,16.0,1.0,15.0,15.0,3.0,12.0,0.8958333333333334,0.9375
2012,Salud,Bioingenieria,1411.0,878.0,533.0,300.0,171.0,129.0,76.0,50.0,26.0,0.3777462792345854,0.43
2012,Salud,Biologia,631.0,220.0,411.0,96.0,45.0,51.0,31.0,11.0,20.0,0.6513470681458003,0.53125
2012,Salud,Bioquimica,16889.0,4322.0,12567.0,2706.0,728.0,1978.0,786.0,191.0,595.0,0.7440937888566522,0.7309682187730968
2012,Salud,Bioterio,271.0,69.0,202.0,55.0,18.0,37.0,8.0,2.0,6.0,0.7453874538745388,0.6727272727272727
2012,Salud,Bromatologia,1781.0,528.0,1253.0,609.0,195.0,414.0,81.0,23.0,58.0,0.7035373385738349,0.6798029556650246
2012,Salud,Ciencias de la Educacion,213.0,76.0,137.0,103.0,34.0,69.0,88.0,34.0,54.0,0.6431924882629108,0.6699029126213593
2012,Salud,Ciencias del Ambiente y Recursos Naturales,234.0,91.0,143.0,71.0,35.0,36.0,13.0,7.0,6.0,0.6111111111111112,0.5070422535211268
2012,Salud,"Computacion, Sistemas e Informatica",16.0,12.0,4.0,7.0,5.0,2.0,0.0,0.0,0.0,0.25,0.2857142857142857
2012,Salud,Comunicacion Social,60.0,14.0,46.0,11.0,2.0,9.0,0.0,0.0,0.0,0.7666666666666667,0.8181818181818182
2012,Salud,Criminologia,4878.0,1742.0,3136.0,1279.0,412.0,867.0,179.0,55.0,124.0,0.6428864288642886,0.6778733385457388
2012,Salud,Dermatologia y Podologia,597.0,36.0,561.0,239.0,11.0,228.0,65.0,3.0,62.0,0.9396984924623115,0.9539748953974896
2012,Salud,Diseño Industrial,4.0,4.0,0.0,4.0,4.0,0.0,5.0,3.0,2.0,0.0,0.0
2012,Salud,Enfermeria,59831.0,13056.0,46775.0,18917.0,4394.0,14523.0,6564.0,1268.0,5296.0,0.7817853621032576,0.7677221546756885
2012,Salud,Estadistica,409.0,94.0,315.0,124.0,29.0,95.0,8.0,2.0,6.0,0.7701711491442543,0.7661290322580645
2012,Salud,Farmacia,13096.0,3677.0,9419.0,2057.0,588.0,1469.0,697.0,173.0,524.0,0.7192272449602932,0.7141468157510938
2012,Salud,Filosofia,106.0,32.0,74.0,21.0,4.0,17.0,8.0,2.0,6.0,0.6981132075471698,0.8095238095238095
2012,Salud,Fonoaudiologia,4561.0,210.0,4351.0,1038.0,65.0,973.0,470.0,16.0,454.0,0.9539574654680991,0.9373795761078998
2012,Salud,Formacion Docente de Nivel Superior y Universitario,72.0,28.0,44.0,36.0,12.0,24.0,2.0,2.0,0.0,0.6111111111111112,0.6666666666666666
2012,Salud,Formacion Docente para el nivel medio y/o superior universitario y no,271.0,53.0,218.0,127.0,21.0,106.0,19.0,6.0,13.0,0.8044280442804428,0.8346456692913385
2012,Salud,Genetica,960.0,356.0,604.0,149.0,64.0,85.0,91.0,24.0,67.0,0.6291666666666667,0.5704697986577181
2012,Salud,Geofisica,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012,Salud,Geriatria y Gerontologia,262.0,89.0,173.0,27.0,11.0,16.0,18.0,9.0,9.0,0.6603053435114504,0.5925925925925926
2012,Salud,Higiene y Seguridad Industrial,208.0,135.0,73.0,53.0,37.0,16.0,21.0,16.0,5.0,0.35096153846153844,0.3018867924528302
2012,Salud,Instrumentacion Quirurgica,1972.0,287.0,1685.0,748.0,144.0,604.0,373.0,34.0,339.0,0.8544624746450304,0.8074866310160428
2012,Salud,Kinesiologia,19238.0,7922.0,11316.0,4900.0,2135.0,2765.0,1474.0,553.0,921.0,0.5882108327268947,0.5642857142857143
2012,Salud,Laboratorio,1047.0,227.0,820.0,207.0,56.0,151.0,116.0,18.0,98.0,0.7831900668576887,0.7294685990338164
2012,Salud,Medicina,85167.0,32093.0,53074.0,17272.0,6470.0,10802.0,6877.0,2718.0,4159.0,0.6231756431481678,0.6254052802223251
2012,Salud,Musica,1541.0,494.0,1047.0,391.0,141.0,250.0,93.0,26.0,67.0,0.6794289422452953,0.639386189258312
2012,Salud,Nutricion,21371.0,2287.0,19084.0,5171.0,759.0,4412.0,1307.0,90.0,1217.0,0.8929858219081933,0.8532198801005608
2012,Salud,Obstetricia,3343.0,205.0,3138.0,951.0,77.0,874.0,219.0,6.0,213.0,0.9386778342805863,0.9190325972660357
2012,Salud,Odontologia,21396.0,6400.0,14996.0,4130.0,1159.0,2971.0,1438.0,424.0,1014.0,0.7008786689100767,0.7193704600484262
2012,Salud,"Paisajismo, Jardineria y Floricultura",120.0,47.0,73.0,72.0,34.0,38.0,1.0,0.0,1.0,0.6083333333333333,0.5277777777777778
2012,Salud,Produccion Animal,88.0,62.0,26.0,27.0,21.0,6.0,2.0,1.0,1.0,0.29545454545454547,0.2222222222222222
2012,Salud,Psicologia,1752.0,358.0,1394.0,642.0,129.0,513.0,130.0,22.0,108.0,0.795662100456621,0.7990654205607477
2012,Salud,Psicopedagogia,71.0,6.0,65.0,25.0,2.0,23.0,1.0,0.0,1.0,0.9154929577464789,0.92
2012,Salud,Quimica,222.0,28.0,194.0,93.0,13.0,80.0,61.0,5.0,56.0,0.8738738738738738,0.8602150537634409
2012,Salud,Quirofano,531.0,69.0,462.0,438.0,62.0,376.0,17.0,2.0,15.0,0.8700564971751412,0.8584474885844748
2012,Salud,Radiologia y Diagnostico por Imagenes,6432.0,2104.0,4328.0,1489.0,500.0,989.0,514.0,180.0,334.0,0.6728855721393034,0.664204163868368
2012,Salud,Salud Publica,2294.0,641.0,1653.0,461.0,133.0,328.0,169.0,53.0,116.0,0.7205754141238012,0.7114967462039046
2012,Salud,Sanidad y Saneamiento Ambiental,4392.0,1457.0,2935.0,1095.0,379.0,716.0,626.0,233.0,393.0,0.6682604735883424,0.6538812785388128
2012,Salud,Sociologia,10.0,3.0,7.0,2.0,2.0,0.0,1.0,1.0,0.0,0.7,0.0
2012,Salud,Tecnologia y Ciencias Aplicadas,173.0,69.0,104.0,20.0,14.0,6.0,11.0,5.0,6.0,0.6011560693641619,0.3
2012,Salud,Terapia Ocupacional,5580.0,412.0,5168.0,1480.0,129.0,1351.0,292.0,8.0,284.0,0.9261648745519713,0.9128378378378378
2012,Salud,Veterinaria,16544.0,7655.0,8889.0,2428.0,1023.0,1405.0,925.0,490.0,435.0,0.5372944874274661,0.578665568369028
2012,Salud,optica,443.0,140.0,303.0,131.0,43.0,88.0,57.0,15.0,42.0,0.6839729119638827,0.6717557251908397
2012,Sociales,Accidentologia,2866.0,2200.0,666.0,1006.0,777.0,229.0,294.0,247.0,47.0,0.23237962316817865,0.2276341948310139
2012,Sociales,Actividad Fisica y Deportes,155.0,88.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.432258064516129,
2012,Sociales,Administracion Hospitalaria y de Sistemas de Salud,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2012,Sociales,Administracion Hotelera,580.0,262.0,318.0,196.0,98.0,98.0,54.0,22.0,32.0,0.5482758620689655,0.5
2012,Sociales,Administracion Publica,382.0,123.0,259.0,98.0,25.0,73.0,35.0,18.0,17.0,0.6780104712041884,0.7448979591836735
2012,Sociales,Administracion de Empresas Agropecuarias,61.0,35.0,26.0,30.0,13.0,17.0,3.0,2.0,1.0,0.4262295081967213,0.5666666666666667
2012,Sociales,Administracion y Gestion Cultural,177.0,56.0,121.0,71.0,17.0,54.0,11.0,5.0,6.0,0.6836158192090396,0.7605633802816901
2012,Sociales,Antropologia,7451.0,2502.0,4949.0,1439.0,568.0,871.0,147.0,32.0,115.0,0.6642061468259294,0.6052814454482279
2012,Sociales,Arqueologia,393.0,152.0,241.0,66.0,29.0,37.0,41.0,12.0,29.0,0.6132315521628499,0.5606060606060606
2012,Sociales,Arquitectura y Urbanismo,252.0,71.0,181.0,99.0,30.0,69.0,1.0,1.0,0.0,0.7182539682539683,0.696969696969697
2012,Sociales,Artes Audiovisuales,1933.0,810.0,1123.0,490.0,207.0,283.0,181.0,76.0,105.0,0.5809622348680807,0.5775510204081633
2012,Sociales,Artes Plasticas,818.0,149.0,669.0,228.0,67.0,161.0,35.0,3.0,32.0,0.8178484107579462,0.706140350877193
2012,Sociales,Bibliotecologia y Documentacion,75.0,20.0,55.0,28.0,8.0,20.0,4.0,0.0,4.0,0.7333333333333333,0.7142857142857143
2012,Sociales,Carrera No Definida,269.0,206.0,63.0,259.0,199.0,60.0,0.0,0.0,0.0,0.2342007434944238,0.23166023166023167
2012,Sociales,Ciencia Politica,17129.0,8437.0,8692.0,3604.0,1746.0,1858.0,953.0,402.0,551.0,0.5074435168427812,0.5155382907880133
2012,Sociales,Ciencias de la Educacion,1051.0,241.0,810.0,547.0,120.0,427.0,178.0,35.0,143.0,0.7706945765937203,0.7806215722120659
2012,Sociales,Comercializacion y Marketing,192.0,48.0,144.0,74.0,17.0,57.0,19.0,2.0,17.0,0.75,0.7702702702702703
2012,Sociales,Comercio Internacional,25.0,15.0,10.0,20.0,17.0,3.0,20.0,17.0,3.0,0.4,0.15
2012,Sociales,"Computacion, Sistemas e Informatica",295.0,249.0,46.0,87.0,75.0,12.0,15.0,11.0,4.0,0.15593220338983052,0.13793103448275862
2012,Sociales,Comunicacion Social,44912.0,17386.0,27526.0,8343.0,3493.0,4850.0,2035.0,622.0,1413.0,0.6128874242964019,0.5813256622318111
2012,Sociales,Criminologia,216.0,179.0,37.0,125.0,102.0,23.0,14.0,13.0,1.0,0.1712962962962963,0.184
2012,Sociales,Derecho y Ciencias Juridicas,373.0,183.0,190.0,203.0,108.0,95.0,23.0,14.0,9.0,0.5093833780160858,0.46798029556650245
2012,Sociales,Diseño Grafico,5568.0,2234.0,3334.0,977.0,383.0,594.0,255.0,89.0,166.0,0.5987787356321839,0.6079836233367452
2012,Sociales,Economia,312.0,187.0,125.0,151.0,96.0,55.0,11.0,7.0,4.0,0.40064102564102566,0.36423841059602646
2012,Sociales,Filosofia,8241.0,4759.0,3482.0,1549.0,952.0,597.0,141.0,83.0,58.0,0.4225215386482223,0.3854099418979987
2012,Sociales,Formacion Docente para el nivel medio y/o superior universitario y no,17454.0,6540.0,10914.0,4324.0,1786.0,2538.0,1011.0,351.0,660.0,0.6253007906497078,0.5869565217391305
2012,Sociales,Geografia,55.0,30.0,25.0,3.0,0.0,3.0,2.0,1.0,1.0,0.45454545454545453,1.0
2012,Sociales,Gestion y Administracion de Empresas,93.0,35.0,58.0,29.0,12.0,17.0,1.0,0.0,1.0,0.6236559139784946,0.5862068965517241
2012,Sociales,Higiene y Seguridad Industrial,2265.0,1886.0,379.0,883.0,735.0,148.0,223.0,193.0,30.0,0.1673289183222958,0.16761041902604756
2012,Sociales,Historia,14554.0,7227.0,7327.0,3585.0,1946.0,1639.0,220.0,101.0,119.0,0.503435481654528,0.4571827057182706
2012,Sociales,Ingenieria Naval,547.0,452.0,95.0,208.0,162.0,46.0,108.0,87.0,21.0,0.1736745886654479,0.22115384615384615
2012,Sociales,Ingenieria Vial,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
2012,Sociales,Ingenieria en Telecomunicaciones,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,
2012,Sociales,Ingenieria en Vias de Comunicacion,301.0,191.0,110.0,162.0,104.0,58.0,11.0,8.0,3.0,0.3654485049833887,0.35802469135802467
2012,Sociales,Laboratorio,80.0,17.0,63.0,24.0,6.0,18.0,9.0,2.0,7.0,0.7875,0.75
2012,Sociales,Letras,11836.0,3526.0,8310.0,2152.0,675.0,1477.0,279.0,84.0,195.0,0.7020953024670497,0.6863382899628253
2012,Sociales,Locucion,284.0,130.0,154.0,83.0,46.0,37.0,23.0,6.0,17.0,0.5422535211267606,0.4457831325301205
2012,Sociales,Logistica y Transportes,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,,
2012,Sociales,Medicina,25.0,12.0,13.0,2.0,1.0,1.0,2.0,2.0,0.0,0.52,0.5
2012,Sociales,Musica,13.0,8.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.0
2012,Sociales,Periodismo,5515.0,2519.0,2996.0,1994.0,846.0,1148.0,428.0,144.0,284.0,0.54324569356301,0.5757271815446339
2012,Sociales,Publicidad,509.0,103.0,406.0,127.0,25.0,102.0,93.0,27.0,66.0,0.7976424361493124,0.8031496062992126
2012,Sociales,Relaciones Institucionales y Humanas,23.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5217391304347826,
2012,Sociales,Relaciones Internacionales,6514.0,2631.0,3883.0,1778.0,779.0,999.0,531.0,250.0,281.0,0.5961007061713233,0.5618672665916761
2012,Sociales,Relaciones Laborales,212.0,85.0,127.0,60.0,27.0,33.0,6.0,1.0,5.0,0.5990566037735849,0.55
2012,Sociales,Relaciones Publicas,2405.0,411.0,1994.0,706.0,162.0,544.0,373.0,55.0,318.0,0.8291060291060292,0.7705382436260623
2012,Sociales,Salud Publica,379.0,111.0,268.0,66.0,14.0,52.0,16.0,4.0,12.0,0.7071240105540897,0.7878787878787878
2012,Sociales,Servicio Social,2102.0,250.0,1852.0,449.0,50.0,399.0,241.0,17.0,224.0,0.8810656517602283,0.888641425389755
2012,Sociales,Sociologia,15042.0,6348.0,8694.0,2860.0,1241.0,1619.0,730.0,261.0,469.0,0.5779816513761468,0.5660839160839161
2012,Sociales,Teatro y Danza,141.0,42.0,99.0,26.0,9.0,17.0,0.0,0.0,0.0,0.7021276595744681,0.6538461538461539
2012,Sociales,Tecnologia e Ingenieria en Alimentos,17.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7647058823529411,
2012,Sociales,Tecnologia y Ciencias Aplicadas,260.0,167.0,93.0,57.0,41.0,16.0,2.0,0.0,2.0,0.3576923076923077,0.2807017543859649
2012,Sociales,Teologia,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012,Sociales,Trabajo Social,24848.0,3353.0,21495.0,6430.0,972.0,5458.0,1047.0,78.0,969.0,0.8650595621377978,0.8488335925349922
2012,Sociales,Turismo y Hoteleria,318.0,76.0,242.0,165.0,41.0,124.0,20.0,3.0,17.0,0.7610062893081762,0.7515151515151515
